Customer_ID,Customer_Name,City,State,Customer_Segment,Customer_Status
CUST1937,Wahab Saxena,Mysuru,Karnataka,Business,Inactive
CUST1938,Oni Issac,Nashik,Maharashtra,Standard,Active
CUST1939,Victor Choudhary,Hyderabad,Telangana,Premium,Active
CUST1940,Vedant Chaudhari,Pune,Maharashtra,Premium,Active
CUST1941,Nitara Iyengar,Salem,Tamil Nadu,Premium,Inactive
CUST1942,Thomas Borah,Madurai,Tamil Nadu,Premium,Active
CUST1943,Vedhika Bhagat,Salem,Tamil Nadu,Business,Inactive
CUST1944,Maanav Kalita,Mumbai,Maharashtra,Standard,Active
CUST1945,Pranav Ram,Nashik,Maharashtra,Standard,Active
CUST1946,Laban Shankar,Salem,Tamil Nadu,Standard,Active
CUST1947,Jagrati Madan,Salem,Tamil Nadu,Business,Active
CUST1948,Gautami Datta,Coimbatore,Tamil Nadu,Standard,Inactive
CUST1949,Darpan Mand,Bengaluru,Karnataka,Standard,Active
CUST1950,Indrajit Shroff,Kolkata,West Bengal,Premium,Active
CUST1951,Omya Garg,Chennai,Tamil Nadu,Premium,Active
CUST1952,Thomas Merchant,Bengaluru,Karnataka,Premium,Active
CUST1953,Onkar Karpe,Bengaluru,Karnataka,Business,Inactive
CUST1954,Nisha Vig,Madurai,Tamil Nadu,Standard,Active
CUST1955,Tarak Solanki,Salem,Tamil Nadu,Premium,Inactive
CUST1956,Arya Atwal,Mysuru,Karnataka,Standard,Active
CUST1957,Yatin Kota,Vijayawada,Andhra Pradesh,Standard,Active
CUST1958,Radha Kapadia,Chennai,Tamil Nadu,Business,Active
CUST1959,Abdul Sahni,Nashik,Maharashtra,Premium,Inactive
CUST1960,Banjeet Singhal,Kochi,Kerala,Business,Active
CUST1961,Pavani Wali,Vijayawada,Andhra Pradesh,Premium,Active
CUST1962,Varenya Chaudhari,Salem,Tamil Nadu,Business,Active
CUST1963,Warhi Khosla,Visakhapatnam,Andhra Pradesh,Business,Inactive
CUST1964,Advik Ray,Mysuru,Karnataka,Business,Inactive
CUST1965,Kevin Parmer,Vijayawada,Andhra Pradesh,Business,Active
CUST1966,William Chana, Kolkata ,West Bengal,Premium,Inactive
CUST1967,Varsha Mody,Vijayawada,Andhra Pradesh,Standard,Active
CUST1968,Tripti Bajwa,Kochi,Kerala,Premium,Active
CUST1969,Ubika Devi,Mumbai,Maharashtra,Premium,Active
CUST1970,Qasim Prabhakar,Madurai,Tamil Nadu,Standard,Active
CUST1971,Aarav Bobal,Vijayawada,Andhra Pradesh,Standard,Active
CUST1972,Gaurangi Wali,Madurai,Tamil Nadu,Premium,Active
CUST1973,Chaman Sandhu,Salem,Tamil Nadu,Premium,Inactive
CUST1974,Sarthak Buch,Madurai,Tamil Nadu,Standard,Inactive
CUST1975,Christopher Varma,Tiruchirappalli,Tamil Nadu,Premium,Active
CUST1976,Charan Choudhry,Tiruchirappalli,Tamil Nadu,Standard,Active
CUST1977,Jasmit Shroff,Coimbatore,Tamil Nadu,Premium,Inactive
CUST1978,Jasmit Peri,Mumbai,Maharashtra,Standard,Active
CUST1979,Ekalinga Jayaraman,Salem,Tamil Nadu,Business,Inactive
CUST1980,Gaurika Khare,Nashik,Maharashtra,Premium,Active
CUST1981,Vanya Kadakia,Madurai,Tamil Nadu,Standard,Inactive
CUST1982,Ekani Pandit,Mysuru,Karnataka,Standard,Active
CUST1983,Yahvi Sampath,Madurai,Tamil Nadu,Business,Active
CUST1984,Chatura Bhatnagar,Mumbai,Maharashtra,Standard,Active
CUST1985,Hemani Sethi,Hyderabad,Telangana,Standard,Active
CUST1986,Yachana Vyas,Bengaluru,Karnataka,Business,Inactive
CUST1987,Upma Wali,Visakhapatnam,Andhra Pradesh,Premium,Active
CUST1988,Siya Pillai,Salem,Tamil Nadu,Business,Inactive
CUST1989,Raghav Shankar,Coimbatore,Tamil Nadu,Premium,Active
CUST1990,Faris Raman,Hyderabad,Telangana,Standard,Active
CUST1991,Bhavya Bose,Hyderabad,Telangana,Standard,Active
CUST1992,Nitesh Majumdar,Madurai,Tamil Nadu,Standard,Inactive
CUST1993,Manbir Taneja,Salem,Tamil Nadu,Standard,Active
CUST1994,Samarth Verma,Bengaluru,Karnataka,Standard,Active
CUST1995,Chaaya Saha,Kochi,Kerala,Standard,Active
CUST1996,Urvi Palan,Mumbai,Maharashtra,Premium,Inactive
CUST1997,Sachi Bail,Pune,Maharashtra,Premium,Active
CUST1998,Ranbir Bhatnagar,Pune,Maharashtra,Standard,Active
CUST1999,Vincent Venkatesh,Chennai,Tamil Nadu,Premium,Inactive
CUST2000,Nisha Oza,Bengaluru,Karnataka,Business,Inactive
